Protein_A	Protein_B	Rank_A_in_B	Rank_B_in_A	Score_A_in_B	Score_B_in_A	NaRRO	ARRO	NoRRO_A	NoRRO_B	NoRRO	Rank_LocalCutoff_A_elbow	Rank_LocalCutoff_B_elbow	Score_LocalCutoff_A_elbow	Score_LocalCutoff_B_elbow	Rank_LocalCutoff_A_knee	Rank_LocalCutoff_B_knee	Score_LocalCutoff_A_knee	Score_LocalCutoff_B_knee	Rank_AB_AboveLocal_A_elbow	Rank_BA_AboveLocal_B_elbow	Rank_AB_AboveLocal_A_knee	Rank_BA_AboveLocal_B_knee	Above_Global_Mean	Above_Global_Median	FD_A_elbow	FD_B_elbow	FD_A_knee	FD_B_knee	label
P0A6Z6	P39405	738	596	0.8902760000000001	0.8902760000000001	2.266633120496483e-06	44.00177704036647	5.962110960757781	7.380234505862646	44.00177704036646	2165	1720	0.6222310000000001	0.688631	3724	3516	0.048721	0.030257	1	1	1	1	1	1	0.4307805300603794	0.2928201024932076	17.272941852589234	28.423802756386955	1
P0A6Z6	P68646	373	246	0.952866	0.952866	1.082508822446903e-05	210.1456623871485	11.780748663101605	17.83805668016194	210.14566238714843	2165	2113	0.6222310000000001	0.765367	3724	3802	0.048721	0.033989	1	1	1	1	1	1	0.5313701824563544	0.244979206054089	18.55760349746516	27.03454058666039	1
P09153	P0ABB0	256	1210	0.938467	0.938467	3.213088838693301e-06	62.375166678983504	17.14396887159533	3.6383154417836496	62.375166678983504	2560	196	0.767846	0.952927	4202	1884	0.014171	0.083394	1	0	1	1	1	1	0.2222073176131672	-0.0151742998152009	65.22447251428974	10.25341151641605	1
P0A6Z6	P68688	1095	1655	0.714923	0.714923	5.509714729010191e-07	10.695918844105927	4.0200729927007295	2.6606280193236715	10.695918844105927	2165	1299	0.6222310000000001	0.671621	3724	3006	0.048721	0.036686	1	1	1	1	1	1	0.1489671842129367	0.0644738624908988	13.673816218878924	18.487624706972685	1
P0A6Z6	P77585	1480	3662	0.059333	0.059333	1.8433509318046792e-07	3.578466932957142	2.975016880486158	1.2028392028392028	3.578466932957142	2165	1284	0.6222310000000001	0.0917559999999999	3724	4405	0.048721	0.0	0	0	1	1	0	0	-0.9046447380474456	-0.3533610881032302	0.2178116212721414	0.0	1
P0A6Z6	P77650	851	2362	0.562533	0.562533	4.967028862411314e-07	9.64241167132574	5.171361502347418	1.864578925095218	9.64241167132574	2165	194	0.6222310000000001	0.966277	3724	1737	0.048721	0.045672	0	0	1	1	1	1	-0.0959418608201779	-0.417834637479729	10.54600685536011	11.31680241723594	1
P0A746	P63389	358	267	0.8689469999999999	0.8689469999999999	1.039371388184426e-05	201.771463019166	12.272980501392755	16.440298507462686	201.771463019166	2242	152	0.140546	0.965297	4405	1619	0.0	0.057016	1	0	1	1	1	1	5.182651943136054	-0.0998138396783581	0.0	14.240406201767923	1
P0A754	P0AAF3	2587	3592	0.002457	0.002457	1.0754209950569349e-07	2.0876971407997083	1.7024729520865531	1.2262733092123574	2.0876971407997087	1327	113	0.604113	0.976876	2978	1706	0.0576529999999999	0.062745	0	0	0	0	0	0	-0.9959328801068672	-0.9974848394269078	-0.9573829635925276	-0.9608415013148458	1
P0A7C2	P0A7C2	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2275	2275	0.696771	0.696771	3811	3811	0.040353	0.040353	1	1	1	1	1	1	0.4351917631474329	0.4351917631474329	23.78130498352043	23.78130498352043	1
P0A7C2	P0A9E0	208	377	0.926788	0.926788	1.26579073947495e-05	245.7258803574593	21.081339712918663	11.656084656084657	245.72588035745932	2275	2645	0.696771	0.054998	3811	4405	0.040353	0.0	1	1	1	1	1	1	0.3301185037838829	15.851303683770317	21.96701608306693	0.0	1
P0A7C2	P76161	832	1859	0.774568	0.774568	6.45419458105823e-07	12.529422091417212	5.289315726290517	2.368817204301075	12.529422091417212	2275	1329	0.696771	0.669139	3811	3395	0.040353	0.048489	1	1	1	1	1	1	0.1116536135975808	0.1575591917374416	18.194805838475457	14.974097217925715	1
P0A7E9	P77609	854	864	0.7945399999999999	0.7945399999999999	1.352127911300409e-06	26.24863739309739	5.153216374269007	5.09364161849711	26.248637393097397	1648	1890	0.6427390000000001	0.656308	3393	3520	0.0549399999999999	0.04179	1	1	1	1	1	1	0.2361782932107742	0.2106206232439645	13.461958500182016	18.01268245991864	1
P0A6U3	P25522	2950	1687	0.029158	0.029158	2.0075129163381042e-07	3.8971519012753326	1.4930532023043035	2.610189573459716	3.8971519012753326	165	434	0.973784	0.918109	1495	2408	0.057809	0.104749	0	0	0	0	0	0	-0.9700570146973044	-0.9682412436867518	-0.4956148696569739	-0.7216393473923378	1
P0A6T9	P33195	1421	3311	0.339432	0.339432	2.1232937211656719e-07	4.1219152788818905	3.09845288326301	1.3303140096618358	4.1219152788818905	2549	465	0.58498	0.962365	4092	2047	0.032549	0.064402	0	0	1	1	1	1	-0.4197545215221033	-0.6472939061582663	9.428338812252296	4.2705195490823264	1
P0A6T5	P0A6T5	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2550	2550	0.627279	0.627279	4139	4139	0.02446	0.02446	1	1	1	1	1	1	0.5941869566811577	0.5941869566811577	39.88307440719542	39.88307440719542	1
P0A6T1	P0A6T1	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	1077	1077	0.0394329999999999	0.0394329999999999	4405	4405	0.0	0.0	1	1	1	1	1	1	24.35947049425608	24.35947049425608	0.0	0.0	1
P09153	P39325	1902	3921	0.128342	0.128342	1.3398421076466665e-07	2.601013510163908	2.3152916447714134	1.1234064252932177	2.601013510163908	2560	2017	0.767846	0.099346	4202	4405	0.014171	0.0	0	1	1	1	0	0	-0.8328545046793238	0.2918688220965112	8.056665020111495	0.0	1
P09153	P68688	7	584	0.970003	0.970003	0.0002136752136752	4148.04188034188	550.75	7.531623931623931	4148.04188034188	2560	1299	0.767846	0.671621	4202	3006	0.014171	0.036686	1	1	1	1	1	1	0.263278053151283	0.4442713971123595	67.4498623950321	25.440685820203893	1
P09153	P77585	1121	3907	0.139075	0.139075	2.280618211739893e-07	4.427326732311981	3.926916221033868	1.1274309109518934	4.42732673231198	2560	1284	0.767846	0.0917559999999999	4202	4405	0.014171	0.0	0	1	1	1	0	0	-0.8188764413697538	0.5157046950608136	8.81405687672006	0.0	1
P09378	P00579	2471	1639	0.027195	0.027195	2.466650880101034e-07	4.788468900465704	1.7823624595469254	2.6865853658536585	4.788468900465703	78	704	0.972186	0.94758	1478	2258	0.052636	0.05446	0	0	0	0	0	0	-0.9720269578043708	-0.9713005762046476	-0.4833383995744357	-0.5006426735218509	1
P09980	P09980	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	160	160	0.984811	0.984811	1288	1288	0.037009	0.037009	1	1	1	1	1	1	0.015423263956231	0.015423263956231	26.02045448404442	26.02045448404442	1
P0A6B7	P28911	1574	624	0.720831	0.720831	1.0158730158730158e-06	19.720976253968256	2.7974603174603176	7.0496	19.720976253968256	109	2185	0.963862	0.606244	1832	3910	0.0579549999999999	0.050735	0	1	1	1	1	1	-0.2521429416244235	0.1890113551639274	11.4377706841515	13.207765842120825	1
P0A6B7	P32177	1475	613	0.727896	0.727896	1.103431229752037e-06	21.420729500454613	2.9850948509485096	7.175895765472312	21.420729500454613	109	2221	0.963862	0.5747760000000001	1832	3804	0.0579549999999999	0.051558	0	1	1	1	1	1	-0.2448130541509055	0.2663994321266022	11.559675610387371	13.118003025718606	1
P0A6E6	P0A6E6	0	0	0.999956	0.999956	1.0	19412836.0	4406.0	4406.0	19412836.0	1548	1548	0.690375	0.690375	3391	3391	0.047036	0.047036	1	1	1	1	1	1	0.4484244070251675	0.4484244070251675	20.259375797261672	20.259375797261672	1
P0A6E6	P0ABA6	2328	2483	0.3966989999999999	0.3966989999999999	1.7285379541992759e-07	3.3555823824646045	1.8917990553885788	1.7737520128824475	3.3555823824646045	1548	1154	0.690375	0.813038	3391	3224	0.047036	0.073326	0	0	1	1	1	1	-0.4253862031504617	-0.5120781562485395	7.433944212943276	4.410072825464364	1
P0A6E6	P0ABB0	1479	2874	0.213357	0.213357	2.3501762632197415e-07	4.562358636897767	2.977027027027027	1.5325217391304349	4.562358636897767	1548	196	0.690375	0.952927	3391	1884	0.047036	0.083394	0	0	1	1	0	1	-0.6909549158066268	-0.7761035210462082	3.536036227570372	1.5584214691704437	1
P0A6F5	P00887	1993	1140	0.409448	0.409448	4.395306867139543e-07	8.532537138145374	2.20962888665998	3.861524978089395	8.532537138145374	224	3008	0.960407	0.0587149999999999	1879	4405	0.068397	0.0	0	1	1	1	1	1	-0.5736724118004137	5.973482074427318	4.986344430311271	0.0	1
P0A6F5	P19323	834	872	0.618317	0.618317	1.3718267931490969e-06	26.631048555809343	5.276646706586827	5.046964490263459	26.631048555809343	224	179	0.960407	0.964169	1879	1888	0.068397	0.073866	0	0	1	1	1	1	-0.3561927391199773	-0.3587047498934316	8.04011871865725	7.370793057699075	1
P0A6F5	Q46948	2573	1118	0.42954	0.42954	3.47185333780508e-07	6.739851946286262	1.7117327117327117	3.937444146559428	6.739851946286263	224	1360	0.960407	0.779848	1879	3682	0.068397	0.080414	0	0	1	1	1	1	-0.5527521144681369	-0.4492003569926447	5.280100004386157	4.34160718282886	1
P0A6G7	P0A6G7	0	0	0.999998	0.999998	1.0	19412836.0	4406.0	4406.0	19412836.0	808	808	0.8191350000000001	0.8191350000000001	3518	3518	0.059854	0.059854	1	1	1	1	1	1	0.2207975486336194	0.2207975486336194	15.707287733484812	15.707287733484812	1
P0A6H1	P0A6H1	0	0	0.999951	0.999951	1.0	19412836.0	4406.0	4406.0	19412836.0	52	52	0.97106	0.97106	1510	1510	0.074359	0.074359	1	1	1	1	1	1	0.0297520235618808	0.0297520235618808	12.447612259444046	12.447612259444046	1
P0A6K3	P75728	1233	3664	0.305042	0.305042	2.211112609754102e-07	4.292396647068838	3.5705024311183142	1.2021828103683492	4.292396647068838	3086	1848	0.495997	0.081466	4275	4405	0.022614	0.0	0	1	1	1	0	1	-0.3849922479369835	2.744408710382245	12.489077562571858	0.0	1
P0A6L2	P0A6L2	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	3159	3159	0.080703	0.080703	4405	4405	0.0	0.0	1	1	1	1	1	1	11.391113093689206	11.391113093689206	0.0	0.0	1
P0A6L9	P0A6Z1	716	310	0.5272140000000001	0.5272140000000001	4.484566364855351e-06	87.05815137205308	6.145048814504881	14.167202572347266	87.05815137205308	1010	164	0.094604	0.964546	4405	1444	0.0	0.045827	1	0	1	1	1	1	4.57285104223923	-0.4534070951515012	0.0	10.504440613612063	1
P0A6S7	P0A6S7	0	0	0.998223	0.998223	1.0	19412836.0	4406.0	4406.0	19412836.0	2584	2584	0.095126	0.095126	4405	4405	0.0	0.0	1	1	1	1	1	1	9.49369257616214	9.49369257616214	0.0	0.0	1
P0A7G6	P06993	15	41	0.999894	0.999894	0.0014880952380952	28888.14880952381	275.375	104.9047619047619	28888.14880952381	1386	493	0.794816	0.9299	3403	2160	0.055483	0.07328	1	1	1	1	1	1	0.2580194661405912	0.0752704591891602	17.021628246489918	12.64484170305677	1
P0A7I4	P37182	2637	958	0.161463	0.161463	3.952816025664844e-07	7.67353692444034	1.670204700530705	4.594369134515119	7.67353692444034	1267	2211	0.047708	0.2438739999999999	4405	4405	0.0	0.0	1	0	1	1	0	1	2.3844009390458627	-0.3379245019969327	0.0	0.0	1
P0A7J0	P0A7J0	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2294	2294	0.622419	0.622419	3791	3791	0.022778	0.022778	1	1	1	1	1	1	0.606634758900355	0.606634758900355	42.902010712090615	42.902010712090615	1
P0A805	P0A7J7	1409	1836	0.4764	0.4764	3.860750452672991e-07	7.494811537466654	3.1248226950354607	2.3984757757212845	7.494811537466651	585	2702	0.904138	0.07702	2963	4405	0.125269	0.0	0	1	1	1	1	1	-0.47308928504277	5.185406387951181	2.803015909762191	0.0	1
P0A805	P0A862	1448	2067	0.390289	0.390289	3.337191126275308e-07	6.478434403503784	3.0407177363699103	2.130560928433269	6.478434403503784	585	2236	0.904138	0.18274	2963	4405	0.125269	0.0	0	1	1	1	1	1	-0.5683302770152343	1.1357611907628322	2.1156072132770274	0.0	1
P0A805	P0A988	321	457	0.93743	0.93743	6.780764327755024e-06	131.63386584935853	13.683229813664596	9.62008733624454	131.63386584935853	585	1515	0.904138	0.687175	2963	3831	0.125269	0.086255	1	1	1	1	1	1	0.036821812599404	0.3641794302761303	6.483335861226639	9.868123587038433	1
P0A805	P0ABB0	1369	2436	0.263932	0.263932	2.9951867349169884e-07	5.814506887431897	3.216058394160584	1.8079606073040624	5.8145068874318975	585	196	0.904138	0.952927	2963	1884	0.125269	0.083394	0	0	1	1	0	1	-0.7080843853482542	-0.7230302006344662	1.1069219040624572	2.164879967383744	1
P0A805	P0C0L2	270	800	0.853086	0.853086	4.606787640910117e-06	89.43081295981499	16.25830258302583	5.500624219725344	89.430812959815	585	1252	0.904138	0.632169	2963	3153	0.125269	0.071907	0	1	1	1	1	1	-0.0564648316960462	0.3494587681458598	5.810032809394182	10.86374066502566	1
P0A805	P64461	2499	1693	0.545553	0.545553	2.3612750885478163e-07	4.583904604486422	1.7624	2.60094451003542	4.583904604486423	585	2139	0.904138	0.635876	2963	3611	0.125269	0.0472589999999999	0	0	1	1	1	1	-0.3966042794352189	-0.142044989903692	3.355051928250404	10.543896400685584	1
P0A809	P0A809	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	3102	3102	0.138841	0.138841	4405	4405	0.0	0.0	1	1	1	1	1	1	6.202483416281933	6.202483416281933	0.0	0.0	1
P0A832	P0A832	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2406	2406	0.1507069999999999	0.1507069999999999	4405	4405	0.0	0.0	1	1	1	1	1	1	5.635391853065884	5.635391853065884	0.0	0.0	1
P0A853	P0A853	0	0	0.999712	0.999712	1.0	19412836.0	4406.0	4406.0	19412836.0	822	822	0.070833	0.070833	4405	4405	0.0	0.0	1	1	1	1	1	1	13.113647593635733	13.113647593635733	0.0	0.0	1
P0A855	P02930	232	438	0.679283	0.679283	9.776413424970916e-06	189.78791048715863	18.90987124463519	10.036446469248292	189.78791048715863	66	1237	0.997396	0.096337	1291	4405	0.069061	0.0	0	1	1	1	1	1	-0.3189435289493842	6.051112241402576	8.835985577967303	0.0	1
P0A855	P0AB38	3271	710	0.398455	0.398455	4.2985017142424845e-07	8.34461088243082	1.3465770171149145	6.19690576652602	8.344610882430821	66	2415	0.997396	0.7150810000000001	1291	4080	0.069061	0.0140169999999999	0	0	1	1	1	1	-0.6005047142759746	-0.442783404956921	4.76960947568092	27.42655347078548	1
P0A855	P0ACS9	2553	1036	0.152112	0.152112	3.7757249580705755e-07	7.329752939213093	1.7251370399373531	4.248794599807136	7.329752939213093	66	1112	0.997396	0.8218770000000001	1291	2913	0.069061	0.03897	0	0	1	1	0	0	-0.8474908662156254	-0.8149212108381181	1.2025745355555235	2.9033102386451115	1
P0A855	P75863	224	214	0.947457	0.947457	2.0671834625323e-05	401.2989354005168	19.582222222222224	20.49302325581396	401.2989354005169	66	151	0.997396	0.969132	1291	1696	0.069061	0.057496	0	0	1	1	1	1	-0.0500693806672574	-0.0223653743762459	12.719132361245856	15.478659385000697	1
P0A858	P09373	1378	3700	0.0527549999999999	0.0527549999999999	1.9593708773612133e-07	3.803694550538935	3.1950688905003624	1.1904890570116184	3.803694550538935	1673	185	0.7097	0.970571	3602	1400	0.074568	0.04951	0	0	0	1	0	0	-0.9256657742708186	-0.9456453984304084	-0.2925249436755713	0.065542314683902	1
P0A873	P0A873	0	0	0.999953	0.999953	1.0	19412836.0	4406.0	4406.0	19412836.0	1707	1707	0.726846	0.726846	3669	3669	0.045448	0.045448	1	1	1	1	1	1	0.3757425919658361	0.3757425919658361	21.002134307340256	21.002134307340256	1
P0A879	P76506	973	504	0.829412	0.829412	2.0330575151971048e-06	39.467412121088906	4.523613963039014	8.724752475247524	39.4674121210889	2398	1270	0.1057599999999999	0.768509	4405	3743	0.0	0.059078	1	1	1	1	1	1	6.842397881996975	0.0792482586410829	0.0	13.03927011747182	1
P0A887	P0AG11	3714	2974	0.075323	0.075323	9.048033749165885e-08	1.7564799529502244	1.1860026917900404	1.4810084033613444	1.7564799529502244	2734	1932	0.122352	0.676878	4405	3811	0.0	0.051608	0	0	1	1	0	0	-0.3843745913430103	-0.8887199761256829	0.0	0.459521779569059	1
P0A887	P32662	1750	1655	0.437644	0.437644	3.448684947455837e-07	6.694875530062876	2.5162764134780127	2.6606280193236715	6.694875530062877	2734	739	0.122352	0.847433	4405	2647	0.0	0.05262	1	0	1	1	1	1	2.576925591735321	-0.483565072401004	0.0	7.317065754465981	1
P0A890	P0A6B7	57	8	0.981265	0.981265	0.0019157088122605	37189.34099616858	75.9655172413793	489.5555555555555	37189.340996168576	1535	109	0.663165	0.963862	3317	1832	0.051717	0.0579549999999999	1	1	1	1	1	1	0.4796694638589189	0.0180554892712855	17.973741709689268	15.931498576481754	1
P0A8A4	P0A8A4	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2195	2195	0.7518729999999999	0.7518729999999999	3695	3695	0.022269	0.022269	1	1	1	1	1	1	0.3300118504055873	0.3300118504055873	43.90547397727783	43.90547397727783	1
P0A805	P0A805	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	585	585	0.904138	0.904138	2963	2963	0.125269	0.125269	1	1	1	1	1	1	0.1060258500361671	0.1060258500361671	6.982820969274121	6.982820969274121	1
P0A805	P0A763	1813	1508	0.609596	0.609596	3.653200239942192e-07	7.091897713315842	2.4288864388092613	2.919814446653413	7.091897713315842	585	1838	0.904138	0.604179	2963	3491	0.125269	0.048344	0	1	1	1	1	1	-0.3257710659213526	0.0089658859377767	3.8662957315856272	11.609548237630316	1
P0A7M2	P0A7N4	1742	2243	0.160874	0.160874	2.5566999344462135e-07	4.96327965286151	2.527825588066552	1.9634581105169335	4.963279652861509	2641	2073	0.03717	0.0593669999999999	4405	4405	0.0	0.0	1	1	1	1	0	1	3.3280602636534837	1.7098219549581417	0.0	0.0	1
P0A805	P07649	69	666	0.8851209999999999	0.8851209999999999	2.1417862497322767e-05	415.7814521310772	62.942857142857136	6.605697151424288	415.7814521310772	585	1206	0.904138	0.07081	2963	4405	0.125269	0.0	0	1	1	1	1	1	-0.0210332935901377	11.499943510803558	6.065762479144879	0.0	1
P0A7M9	P09153	1133	53	0.94353	0.94353	1.633026324384349e-05	317.0167221895617	3.8853615520282174	81.5925925925926	317.0167221895617	2457	2560	0.056657	0.767846	4405	4202	0.0	0.014171	1	1	1	1	1	1	15.653370280812608	0.22880108771811	0.0	65.58175146425798	1
P0A7M9	P0AEI4	2119	2864	0.010471	0.010471	1.646415752905924e-07	3.196159899897922	2.078301886792453	1.5378708551483422	3.1961598998979226	2457	1272	0.056657	0.093466	4405	4405	0.0	0.0	0	0	1	1	0	0	-0.815186119985174	-0.8879699569897075	0.0	0.0	1
P0A7M9	P0AEJ8	2689	1680	0.329813	0.329813	2.2114646751690118e-07	4.293080105884928	1.637918215613383	2.6210588935157646	4.293080105884929	2457	1912	0.056657	0.5823109999999999	4405	3451	0.0	0.029231	1	0	1	1	1	1	4.821222443828653	-0.4336136531853252	0.0	10.282987239574425	1
P0A7M9	P0AFJ5	1517	1409	0.439781	0.439781	4.6720675767854317e-07	9.069808164905297	2.9025032938076416	3.1248226950354607	9.069808164905297	2457	2552	0.056657	0.1650059999999999	4405	4405	0.0	0.0	1	1	1	1	1	1	6.762165310552977	1.665242476031175	0.0	0.0	1
P0A7M9	P12996	3109	1733	0.305043	0.305043	1.854344915571676e-07	3.599809373342679	1.4167202572347266	2.5409457900807384	3.5998093733426795	2457	2104	0.056657	0.668547	4405	3767	0.0	0.042762	1	0	1	1	0	1	4.384030216919356	-0.5437224308836925	0.0	6.133506384172863	1
P0A7N4	P0A7W7	2643	935	0.509803	0.509803	4.040756688260471e-07	7.844254690510363	1.666414523449319	4.707264957264957	7.844254690510363	2073	2255	0.0593669999999999	0.6191399999999999	4405	3746	0.0	0.0397589999999999	1	0	1	1	1	1	7.587312816884802	-0.1765949542914363	0.0	11.822329535451097	1
P0A7Q1	P0A7B1	2168	2400	0.0135389999999999	0.0135389999999999	1.920208058383542e-07	3.727668412327812	2.0313508529276163	1.8350687213660972	3.727668412327812	1850	161	0.082862	0.965052	4405	1670	0.0	0.059988	0	0	1	0	0	0	-0.8366078540223505	-0.9859707041693092	0.0	-0.7743048609721945	1
P0A7Q1	P63228	3579	1526	0.168826	0.168826	1.8292705235006385e-07	3.5511328672352045	1.2307262569832402	2.885396201702685	3.551132867235204	1850	1995	0.082862	0.685449	4405	4002	0.0	0.042881	1	0	1	1	0	1	1.0374357365257898	-0.7537001294042299	0.0	2.937081691191903	1
P0A7T7	P0A7W7	1681	663	0.728312	0.728312	8.953769895276707e-07	17.38180665587439	2.6195005945303214	6.635542168674698	17.38180665587439	2448	2255	0.0499379999999999	0.6191399999999999	4405	3746	0.0	0.0397589999999999	1	1	1	1	1	1	13.584324562457446	0.1763284555997029	0.0	17.318166955909355	1
P0A7W7	P0A7W7	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2255	2255	0.6191399999999999	0.6191399999999999	3746	3746	0.0397589999999999	0.0397589999999999	1	1	1	1	1	1	0.6151435862648191	0.6151435862648191	24.151538016549715	24.151538016549715	1
P0A7W7	Q46802	654	2363	0.591888	0.591888	6.45819609666628e-07	12.537190168042263	6.7267175572519085	1.8637901861252115	12.537190168042262	2255	140	0.6191399999999999	0.969862	3746	1505	0.0397589999999999	0.067781	0	0	1	1	1	1	-0.0440158930128887	-0.3897193621360565	13.886893533539578	7.732358625573539	1
P0A7X6	P00893	623	2241	0.517443	0.517443	7.147921956128914e-07	13.87614366751298	7.060897435897435	1.965209634255129	13.876143667512975	1796	1478	0.637463	0.087661	3604	4405	0.040179	0.0	0	1	1	1	1	1	-0.1882775941505625	4.90277318305746	11.878443963264392	0.0	1
P0A7X6	P0A7U3	1461	2402	0.464041	0.464041	2.8464191762121333e-07	5.525706865506125	3.0136798905608755	1.8335414065751143	5.525706865506125	1796	2584	0.637463	0.063758	3604	4405	0.040179	0.0	0	1	1	1	1	1	-0.2720502993899254	6.278161171931364	10.549341695910798	0.0	1
P0A7X6	P22731	415	694	0.858167	0.858167	3.458771444382955e-06	67.14456281128943	10.591346153846157	6.339568345323741	67.14456281128943	1796	1618	0.637463	0.628169	3604	3395	0.040179	0.061974	1	1	1	1	1	1	0.3462224474204777	0.3661403221107696	20.35859528609473	12.84721012037306	1
P0A7X6	P25534	2300	3707	0.019061	0.019061	1.1720432980923354e-07	2.2752684330765622	1.914819643633203	1.1882416396979505	2.275268433076562	1796	1842	0.637463	0.082538	3604	4405	0.040179	0.0	0	0	0	1	0	0	-0.97009865670635	-0.7690639463035208	-0.525597949177431	0.0	1
P0A7X6	P45577	373	102	0.975542	0.975542	2.5959192149940294e-05	503.9415398992784	11.780748663101605	42.77669902912621	503.9415398992783	1796	1735	0.637463	0.789872	3604	3530	0.040179	0.030166	1	1	1	1	1	1	0.5303507811433762	0.2350634026779022	23.279897458871552	31.3391235165418	1
P0A7X6	P77174	1882	1271	0.746572	0.746572	4.1750585343206513e-07	8.104972661716717	2.339883165161976	3.4638364779874213	8.104972661716717	1796	2544	0.637463	0.627374	3604	4048	0.040179	0.004717	1	1	1	1	1	1	0.1711613066170115	0.189995122526595	17.581149356629087	157.2726309094764	1
P0A7Y8	P63386	1079	632	0.71912	0.71912	1.4627581768182083e-06	28.396284594230885	4.07962962962963	6.960505529225908	28.39628459423088	2505	922	0.118164	0.753612	4405	3116	0.0	0.085742	1	0	1	1	1	1	5.08577908669307	-0.0457689102615138	0.0	7.387021529705395	1
